Unnamed: 0,pokedex_number,name,german_name,japanese_name,generation,is_sub_legendary,is_legendary,is_mythical,species,type_number,type_1,type_2,height_m,weight_kg,abilities_number,ability_1,ability_2,ability_hidden,total_points,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,base_friendship,base_experience,growth_rate,egg_type_number,egg_type_1,egg_type_2,percentage_male,egg_cycles,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fight,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy,num,types,genderRatio,baseStats,abilities,heightm,weightkg,color,evos,eggGroups,prevo,evoLevel,otherFormes,formeOrder,canGigantamax,baseSpecies,forme,requiredItem,changesFrom,evoType,gender,gen,evoItem,evoCondition,canHatch,evoMove,tags,baseForme,cosmeticFormes,maxHP,requiredAbility,battleOnly,requiredMove,requiredItems,// TODO,cannotDynamax,pokestarsmeargle,tier
873,747,"""mareanie""",Garstella,ヒドイデ (Hidoide),7,0,0,0,Brutal Star Pokémon,2,Poison,Water,0.4,8.0,3,Merciless,Limber,Regenerator,305.0,50.0,53.0,62.0,43.0,52.0,45.0,190.0,70.0,61.0,Medium Fast,1,Water 1,,50.0,20.0,1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,747,"[""Poison"", ""Water""]",,"{hp: 50, atk: 53, def: 62, spa: 43, spd: 52, spe: 45}","{0: ""Merciless"", 1: ""Limber"", H: ""Regenerator""}",0.4,8,"""Blue""","[""Toxapex""]","[""Water 1""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""LC"""
874,748,"""toxapex""",Aggrostella,ドヒドイデ (Dohidoide),7,0,0,0,Brutal Star Pokémon,2,Poison,Water,0.7,14.5,3,Merciless,Limber,Regenerator,495.0,50.0,63.0,152.0,53.0,142.0,35.0,75.0,70.0,173.0,Medium Fast,1,Water 1,,50.0,20.0,1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,748,"[""Poison"", ""Water""]",,"{hp: 50, atk: 63, def: 152, spa: 53, spd: 142, spe: 35}","{0: ""Merciless"", 1: ""Limber"", H: ""Regenerator""}",0.7,14.5,"""Blue""",,"[""Water 1""]","""Mareanie""",38,,,,,,,,,,,,,,,,,,,,,,,,,,"""OU"""
875,749,"""mudbray""",Pampuli,ドロバンコ (Dorobanko),7,0,0,0,Donkey Pokémon,1,Ground,,1.0,110.0,3,Own Tempo,Stamina,Inner Focus,385.0,70.0,100.0,70.0,45.0,55.0,45.0,190.0,70.0,77.0,Medium Fast,1,Field,,50.0,20.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,749,"[""Ground""]",,"{hp: 70, atk: 100, def: 70, spa: 45, spd: 55, spe: 45}","{0: ""Own Tempo"", 1: ""Stamina"", H: ""Inner Focus""}",1,110,"""Brown""","[""Mudsdale""]","[""Field""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""LC"""
876,750,"""mudsdale""",Pampross,バンバドロ (Banbadoro),7,0,0,0,Draft Horse Pokémon,1,Ground,,2.5,920.0,3,Own Tempo,Stamina,Inner Focus,500.0,100.0,125.0,100.0,55.0,85.0,35.0,60.0,70.0,175.0,Medium Fast,1,Field,,50.0,20.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,750,"[""Ground""]",,"{hp: 100, atk: 125, def: 100, spa: 55, spd: 85, spe: 35}","{0: ""Own Tempo"", 1: ""Stamina"", H: ""Inner Focus""}",2.5,920,"""Brown""",,"[""Field""]","""Mudbray""",30,,,,,,,,,,,,,,,,,,,,,,,,,,"""NU"""
877,751,"""dewpider""",Araqua,シズクモ (Shizukumo),7,0,0,0,Water Bubble Pokémon,2,Water,Bug,0.3,4.0,2,Water Bubble,,Water Absorb,269.0,38.0,40.0,52.0,40.0,72.0,27.0,200.0,70.0,54.0,Medium Fast,2,Bug,Water 1,50.0,15.0,1.0,0.5,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,751,"[""Water"", ""Bug""]",,"{hp: 38, atk: 40, def: 52, spa: 40, spd: 72, spe: 27}","{0: ""Water Bubble"", H: ""Water Absorb""}",0.3,4,"""Green""","[""Araquanid""]","[""Water 1"", ""Bug""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""LC"""
878,752,"""araquanid""",Aranestro,オニシズクモ (Onishizukumo),7,0,0,0,Water Bubble Pokémon,2,Water,Bug,1.8,82.0,2,Water Bubble,,Water Absorb,454.0,68.0,70.0,92.0,50.0,132.0,42.0,100.0,70.0,159.0,Medium Fast,2,Bug,Water 1,50.0,15.0,1.0,0.5,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,752,"[""Water"", ""Bug""]",,"{hp: 68, atk: 70, def: 92, spa: 50, spd: 132, spe: 42}","{0: ""Water Bubble"", H: ""Water Absorb""}",1.8,82,"""Green""",,"[""Water 1"", ""Bug""]","""Dewpider""",22,"[""Araquanid-Totem""]","[""Araquanid"", ""Araquanid-Totem""]",,,,,,,,,,,,,,,,,,,,,,,,"""NU"""
879,753,"""fomantis""",Imantis,カリキリ (Karikiri),7,0,0,0,Sickle Grass Pokémon,1,Grass,,0.3,1.5,2,Leaf Guard,,Contrary,250.0,40.0,55.0,35.0,50.0,35.0,35.0,190.0,70.0,50.0,Medium Fast,1,Grass,,50.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,753,"[""Grass""]",,"{hp: 40, atk: 55, def: 35, spa: 50, spd: 35, spe: 35}","{0: ""Leaf Guard"", H: ""Contrary""}",0.3,1.5,"""Pink""","[""Lurantis""]","[""Grass""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""LC"""
880,754,"""lurantis""",Mantidea,ラランテス (Lalantes),7,0,0,0,Bloom Sickle Pokémon,1,Grass,,0.9,18.5,2,Leaf Guard,,Contrary,480.0,70.0,105.0,90.0,80.0,90.0,45.0,75.0,70.0,168.0,Medium Fast,1,Grass,,50.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,754,"[""Grass""]",,"{hp: 70, atk: 105, def: 90, spa: 80, spd: 90, spe: 45}","{0: ""Leaf Guard"", H: ""Contrary""}",0.9,18.5,"""Pink""",,"[""Grass""]","""Fomantis""",34,"[""Lurantis-Totem""]","[""Lurantis"", ""Lurantis-Totem""]",,,,,,,,,,,,,,,,,,,,,,,,"""(PU)"""
881,755,"""morelull""",Bubungus,ネマシュ (Nemasyu),7,0,0,0,Illuminating Pokémon,2,Grass,Fairy,0.2,1.5,3,Illuminate,Effect Spore,Rain Dish,285.0,40.0,35.0,55.0,65.0,75.0,15.0,190.0,70.0,57.0,Medium Fast,1,Grass,,50.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,755,"[""Grass"", ""Fairy""]",,"{hp: 40, atk: 35, def: 55, spa: 65, spd: 75, spe: 15}","{0: ""Illuminate"", 1: ""Effect Spore"", H: ""Rain Dish""}",0.2,1.5,"""Purple""","[""Shiinotic""]","[""Grass""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""LC"""
882,756,"""shiinotic""",Lamellux,マシェード (Mashade),7,0,0,0,Illuminating Pokémon,2,Grass,Fairy,1.0,11.5,3,Illuminate,Effect Spore,Rain Dish,405.0,60.0,45.0,80.0,90.0,100.0,30.0,75.0,70.0,142.0,Medium Fast,1,Grass,,50.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,756,"[""Grass"", ""Fairy""]",,"{hp: 60, atk: 45, def: 80, spa: 90, spd: 100, spe: 30}","{0: ""Illuminate"", 1: ""Effect Spore"", H: ""Rain Dish""}",1,11.5,"""Purple""",,"[""Grass""]","""Morelull""",24,,,,,,,,,,,,,,,,,,,,,,,,,,"""(PU)"""
883,757,"""salandit""",Molunk,ヤトウモリ (Yatoumori),7,0,0,0,Toxic Lizard Pokémon,2,Poison,Fire,0.6,4.8,2,Corrosion,,Oblivious,320.0,48.0,44.0,40.0,71.0,40.0,77.0,120.0,70.0,64.0,Medium Fast,2,Dragon,Monster,87.5,20.0,1.0,0.5,2.0,1.0,0.25,0.5,0.5,0.5,4.0,1.0,2.0,0.25,2.0,1.0,1.0,1.0,0.5,0.25,757,"[""Poison"", ""Fire""]","{M: 0.875, F: 0.125}","{hp: 48, atk: 44, def: 40, spa: 71, spd: 40, spe: 77}","{0: ""Corrosion"", H: ""Oblivious""}",0.6,4.8,"""Black""","[""Salazzle""]","[""Monster"", ""Dragon""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""LC"""
884,758,"""salazzle""",Amfira,エンニュート (Ennewt),7,0,0,0,Toxic Lizard Pokémon,2,Poison,Fire,1.2,22.2,2,Corrosion,,Oblivious,480.0,68.0,64.0,60.0,111.0,60.0,117.0,45.0,70.0,168.0,Medium Fast,2,Dragon,Monster,0.0,20.0,1.0,0.5,2.0,1.0,0.25,0.5,0.5,0.5,4.0,1.0,2.0,0.25,2.0,1.0,1.0,1.0,0.5,0.25,758,"[""Poison"", ""Fire""]",,"{hp: 68, atk: 64, def: 60, spa: 111, spd: 60, spe: 117}","{0: ""Corrosion"", H: ""Oblivious""}",1.2,22.2,"""Black""",,"[""Monster"", ""Dragon""]","""Salandit""",33,"[""Salazzle-Totem""]","[""Salazzle"", ""Salazzle-Totem""]",,,,,,,"""F""",,,,,,,,,,,,,,,,,"""NU"""
885,759,"""stufful""",Velursi,ヌイコグマ (Nuikoguma),7,0,0,0,Flailing Pokémon,2,Normal,Fighting,0.5,6.8,3,Fluffy,Klutz,Cute Charm,340.0,70.0,75.0,50.0,45.0,50.0,50.0,140.0,70.0,68.0,Medium Fast,1,Field,,50.0,15.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,0.0,1.0,0.5,1.0,2.0,759,"[""Normal"", ""Fighting""]",,"{hp: 70, atk: 75, def: 50, spa: 45, spd: 50, spe: 50}","{0: ""Fluffy"", 1: ""Klutz"", H: ""Cute Charm""}",0.5,6.8,"""Pink""","[""Bewear""]","[""Field""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""LC"""
886,760,"""bewear""",Kosturso,キテルグマ (Kiteruguma),7,0,0,0,Strong Arm Pokémon,2,Normal,Fighting,2.1,135.0,3,Fluffy,Klutz,Unnerve,500.0,120.0,125.0,80.0,55.0,60.0,60.0,70.0,70.0,175.0,Medium Fast,1,Field,,50.0,15.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,0.0,1.0,0.5,1.0,2.0,760,"[""Normal"", ""Fighting""]",,"{hp: 120, atk: 125, def: 80, spa: 55, spd: 60, spe: 60}","{0: ""Fluffy"", 1: ""Klutz"", H: ""Unnerve""}",2.1,135,"""Pink""",,"[""Field""]","""Stufful""",27,,,,,,,,,,,,,,,,,,,,,,,,,,"""NUBL"""
887,761,"""bounsweet""",Frubberl,アマカジ (Amakaji),7,0,0,0,Fruit Pokémon,1,Grass,,0.3,3.2,3,Leaf Guard,Oblivious,Sweet Veil,210.0,42.0,30.0,38.0,30.0,38.0,32.0,235.0,70.0,42.0,Medium Slow,1,Grass,,0.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,761,"[""Grass""]",,"{hp: 42, atk: 30, def: 38, spa: 30, spd: 38, spe: 32}","{0: ""Leaf Guard"", 1: ""Oblivious"", H: ""Sweet Veil""}",0.3,3.2,"""Purple""","[""Steenee""]","[""Grass""]",,,,,,,,,,,"""F""",,,,,,,,,,,,,,,,,"""LC"""
888,762,"""steenee""",Frubaila,アママイコ (Amamaiko),7,0,0,0,Fruit Pokémon,1,Grass,,0.7,8.2,3,Leaf Guard,Oblivious,Sweet Veil,290.0,52.0,40.0,48.0,40.0,48.0,62.0,120.0,70.0,102.0,Medium Slow,1,Grass,,0.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,762,"[""Grass""]",,"{hp: 52, atk: 40, def: 48, spa: 40, spd: 48, spe: 62}","{0: ""Leaf Guard"", 1: ""Oblivious"", H: ""Sweet Veil""}",0.7,8.2,"""Purple""","[""Tsareena""]","[""Grass""]","""Bounsweet""",18,,,,,,,,,"""F""",,,,,,,,,,,,,,,,,"""NFE"""
889,763,"""tsareena""",Fruyal,アマージョ (Amajo),7,0,0,0,Fruit Pokémon,1,Grass,,1.2,21.4,3,Leaf Guard,Queenly Majesty,Sweet Veil,510.0,72.0,120.0,98.0,50.0,98.0,72.0,45.0,70.0,230.0,Medium Slow,1,Grass,,0.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,763,"[""Grass""]",,"{hp: 72, atk: 120, def: 98, spa: 50, spd: 98, spe: 72}","{0: ""Leaf Guard"", 1: ""Queenly Majesty"", H: ""Sweet Veil""}",1.2,21.4,"""Purple""",,"[""Grass""]","""Steenee""",,,,,,,,,"""levelMove""","""F""",,,,,"""Stomp""",,,,,,,,,,,,"""PU"""
890,764,"""comfey""",Curelei,キュワワー (Cuwawa),7,0,0,0,Posy Picker Pokémon,1,Fairy,,0.1,0.3,3,Flower Veil,Triage,Natural Cure,485.0,51.0,52.0,90.0,82.0,110.0,100.0,60.0,70.0,170.0,Fast,1,Grass,,25.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,764,"[""Fairy""]","{M: 0.25, F: 0.75}","{hp: 51, atk: 52, def: 90, spa: 82, spd: 110, spe: 100}","{0: ""Flower Veil"", 1: ""Triage"", H: ""Natural Cure""}",0.1,0.3,"""Green""",,"[""Grass""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""NU"""
891,765,"""oranguru""",Kommandutan,ヤレユータン (Yareyuutan),7,0,0,0,Sage Pokémon,2,Normal,Psychic,1.5,76.0,3,Inner Focus,Telepathy,Symbiosis,490.0,90.0,60.0,80.0,90.0,110.0,60.0,45.0,70.0,172.0,Slow,1,Field,,50.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,2.0,1.0,1.0,765,"[""Normal"", ""Psychic""]",,"{hp: 90, atk: 60, def: 80, spa: 90, spd: 110, spe: 60}","{0: ""Inner Focus"", 1: ""Telepathy"", H: ""Symbiosis""}",1.5,76,"""White""",,"[""Field""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""(PU)"""
892,766,"""passimian""",Quartermak,ナゲツケサル (Nagetukesaru),7,0,0,0,Teamwork Pokémon,1,Fighting,,2.0,82.8,2,Receiver,,Defiant,490.0,100.0,120.0,90.0,40.0,60.0,80.0,45.0,70.0,172.0,Slow,1,Field,,50.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,766,"[""Fighting""]",,"{hp: 100, atk: 120, def: 90, spa: 40, spd: 60, spe: 80}","{0: ""Receiver"", H: ""Defiant""}",2,82.8,"""White""",,"[""Field""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""PU"""
893,767,"""wimpod""",Reißlaus,コソクムシ (Kosokumushi),7,0,0,0,Turn Tail Pokémon,2,Bug,Water,0.5,12.0,1,Wimp Out,,,230.0,25.0,35.0,40.0,20.0,30.0,80.0,90.0,70.0,46.0,Medium Fast,2,Bug,Water 3,50.0,20.0,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,767,"[""Bug"", ""Water""]",,"{hp: 25, atk: 35, def: 40, spa: 20, spd: 30, spe: 80}","{0: ""Wimp Out""}",0.5,12,"""Gray""","[""Golisopod""]","[""Bug"", ""Water 3""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""LC"""
894,768,"""golisopod""",Tectass,グソクムシャ (Gusokumusha),7,0,0,0,Hard Scale Pokémon,2,Bug,Water,2.0,108.0,1,Emergency Exit,,,530.0,75.0,125.0,140.0,60.0,90.0,40.0,45.0,70.0,186.0,Medium Fast,2,Bug,Water 3,50.0,20.0,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,768,"[""Bug"", ""Water""]",,"{hp: 75, atk: 125, def: 140, spa: 60, spd: 90, spe: 40}","{0: ""Emergency Exit""}",2,108,"""Gray""",,"[""Bug"", ""Water 3""]","""Wimpod""",30,,,,,,,,,,,,,,,,,,,,,,,,,,"""RU"""
895,769,"""sandygast""",Sankabuh,スナバァ (Sunaba),7,0,0,0,Sand Heap Pokémon,2,Ghost,Ground,0.5,70.0,2,Water Compaction,,Sand Veil,320.0,55.0,55.0,80.0,70.0,45.0,15.0,140.0,70.0,64.0,Medium Fast,1,Amorphous,,50.0,15.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,769,"[""Ghost"", ""Ground""]",,"{hp: 55, atk: 55, def: 80, spa: 70, spd: 45, spe: 15}","{0: ""Water Compaction"", H: ""Sand Veil""}",0.5,70,"""Brown""","[""Palossand""]","[""Amorphous""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""LC"""
896,770,"""palossand""",Colossand,シロデスナ (Sirodethna),7,0,0,0,Sand Castle Pokémon,2,Ghost,Ground,1.3,250.0,2,Water Compaction,,Sand Veil,480.0,85.0,75.0,110.0,100.0,75.0,35.0,60.0,70.0,168.0,Medium Fast,1,Amorphous,,50.0,15.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,770,"[""Ghost"", ""Ground""]",,"{hp: 85, atk: 75, def: 110, spa: 100, spd: 75, spe: 35}","{0: ""Water Compaction"", H: ""Sand Veil""}",1.3,250,"""Brown""",,"[""Amorphous""]","""Sandygast""",42,,,,,,,,,,,,,,,,,,,,,,,,,,"""PU"""
897,771,"""pyukumuku""",Gufa,ナマコブシ (Namakobushi),7,0,0,0,Sea Cucumber Pokémon,1,Water,,0.3,1.2,2,Innards Out,,Unaware,410.0,55.0,60.0,130.0,30.0,130.0,5.0,60.0,70.0,144.0,Fast,1,Water 1,,50.0,15.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,771,"[""Water""]",,"{hp: 55, atk: 60, def: 130, spa: 30, spd: 130, spe: 5}","{0: ""Innards Out"", H: ""Unaware""}",0.3,1.2,"""Black""",,"[""Water 1""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""(PU)"""
899,773,"""silvally""",Amigento,シルヴァディ (Silvady),7,1,0,0,Synthetic Pokémon,1,Normal,,2.3,100.5,1,RKS System,,,570.0,95.0,95.0,95.0,95.0,95.0,95.0,3.0,0.0,257.0,Slow,1,Undiscovered,,,120.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,773,"[""Normal""]",,"{hp: 95, atk: 95, def: 95, spa: 95, spd: 95, spe: 95}","{0: ""RKS System""}",2.3,100.5,"""Gray""",,"[""Undiscovered""]","""Type: Null""",,"[""Silvally-Bug"", ""Silvally-Dark"", ""Silvally-Dragon"", ""Silvally-Electric"", ""Silvally-Fairy"", ""Silvally-Fighting"", ""Silvally-Fire"", ""Silvally-Flying"", ""Silvally-Ghost"", ""Silvally-Grass"", ""Silvally-Ground"", ""Silvally-Ice"", ""Silvally-Poison"", ""Silvally-Psychic"", ""Silvally-Rock"", ""Silvally-Steel"", ""Silvally-Water""]",[,,,,,,"""levelFriendship""","""N""",,,,,,"[""Sub-Legendary""]",,,,,,,,,,,"""(PU)"""
902,775,"""komala""",Koalelu,ネッコアラ (Nekkoara),7,0,0,0,Drowsing Pokémon,1,Normal,,0.4,19.9,1,Comatose,,,480.0,65.0,115.0,65.0,75.0,95.0,65.0,45.0,70.0,168.0,Slow,1,Field,,50.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,775,"[""Normal""]",,"{hp: 65, atk: 115, def: 65, spa: 75, spd: 95, spe: 65}","{0: ""Comatose""}",0.4,19.9,"""Blue""",,"[""Field""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Illegal"""
903,776,"""turtonator""",Tortunator,バクガメス (Bakugames),7,0,0,0,Blast Turtle Pokémon,2,Fire,Dragon,2.0,212.0,1,Shell Armor,,,485.0,60.0,78.0,135.0,91.0,85.0,36.0,70.0,70.0,170.0,Medium Fast,2,Dragon,Monster,50.0,20.0,1.0,0.25,1.0,0.5,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0,776,"[""Fire"", ""Dragon""]",,"{hp: 60, atk: 78, def: 135, spa: 91, spd: 85, spe: 36}","{0: ""Shell Armor""}",2,212,"""Red""",,"[""Monster"", ""Dragon""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""(PU)"""
904,777,"""togedemaru""",Togedemaru,トゲデマル (Togedemaru),7,0,0,0,Roly-Poly Pokémon,2,Electric,Steel,0.3,3.3,3,Iron Barbs,Lightning Rod,Sturdy,435.0,65.0,98.0,63.0,40.0,73.0,96.0,180.0,70.0,152.0,Medium Fast,2,Fairy,Field,50.0,10.0,0.5,2.0,1.0,0.5,0.5,0.5,2.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,0.25,0.5,777,"[""Electric"", ""Steel""]",,"{hp: 65, atk: 98, def: 63, spa: 40, spd: 73, spe: 96}","{0: ""Iron Barbs"", 1: ""Lightning Rod"", H: ""Sturdy""}",0.3,3.3,"""Gray""",,"[""Field"", ""Fairy""]",,,"[""Togedemaru-Totem""]","[""Togedemaru"", ""Togedemaru-Totem""]",,,,,,,,,,,,,,,,,,,,,,,,"""PU"""
905,778,"""mimikyu""",Mimigma,ミミッキュ (Mimikkyu),7,0,0,0,Disguise Pokémon,2,Ghost,Fairy,0.2,0.7,1,Disguise,,,476.0,55.0,90.0,80.0,50.0,105.0,96.0,45.0,70.0,167.0,Medium Fast,1,Amorphous,,50.0,20.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25,1.0,2.0,0.0,1.0,2.0,1.0,778,"[""Ghost"", ""Fairy""]",,"{hp: 55, atk: 90, def: 80, spa: 50, spd: 105, spe: 96}","{0: ""Disguise""}",0.2,0.7,"""Yellow""",,"[""Amorphous""]",,,"[""Mimikyu-Busted"", ""Mimikyu-Totem"", ""Mimikyu-Busted-Totem""]","[""Mimikyu"", ""Mimikyu-Busted"", ""Mimikyu-Totem"", ""Mimikyu-Busted-Totem""]",,,,,,,,,,,,,,"""Disguised""",,,,,,,,,,"""RU"""
906,779,"""bruxish""",Knirfish,ハギギシリ (Hagigishiri),7,0,0,0,Gnash Teeth Pokémon,2,Water,Psychic,0.9,19.0,3,Dazzling,Strong Jaw,Wonder Skin,475.0,68.0,105.0,70.0,70.0,70.0,92.0,80.0,70.0,166.0,Medium Fast,1,Water 2,,50.0,15.0,1.0,0.5,0.5,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,0.5,1.0,779,"[""Water"", ""Psychic""]",,"{hp: 68, atk: 105, def: 70, spa: 70, spd: 70, spe: 92}","{0: ""Dazzling"", 1: ""Strong Jaw"", H: ""Wonder Skin""}",0.9,19,"""Pink""",,"[""Water 2""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Illegal"""
907,780,"""drampa""",Sen-Long,ジジーロン (Jijilong),7,0,0,0,Placid Pokémon,2,Normal,Dragon,3.0,185.0,3,Berserk,Sap Sipper,Cloud Nine,485.0,78.0,60.0,85.0,135.0,91.0,36.0,70.0,70.0,170.0,Medium Fast,2,Dragon,Monster,50.0,20.0,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,780,"[""Normal"", ""Dragon""]",,"{hp: 78, atk: 60, def: 85, spa: 135, spd: 91, spe: 36}","{0: ""Berserk"", 1: ""Sap Sipper"", H: ""Cloud Nine""}",3,185,"""White""",,"[""Monster"", ""Dragon""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""(PU)"""
908,781,"""dhelmise""",Moruda,ダダリン (Dadarin),7,0,0,0,Sea Creeper Pokémon,2,Ghost,Grass,3.9,210.0,1,Steelworker,,,517.0,70.0,131.0,100.0,86.0,90.0,40.0,25.0,70.0,181.0,Medium Fast,1,Mineral,,,25.0,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,781,"[""Ghost"", ""Grass""]",,"{hp: 70, atk: 131, def: 100, spa: 86, spd: 90, spe: 40}","{0: ""Steelworker""}",3.9,210,"""Green""",,"[""Mineral""]",,,,,,,,,,,"""N""",,,,,,,,,,,,,,,,,"""NU"""
916,789,"""cosmog""",Cosmog,コスモッグ (Cosmog),7,0,1,0,Nebula Pokémon,1,Psychic,,0.2,0.1,1,Unaware,,,200.0,43.0,29.0,31.0,29.0,31.0,37.0,45.0,0.0,40.0,Slow,1,Undiscovered,,,120.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,789,"[""Psychic""]",,"{hp: 43, atk: 29, def: 31, spa: 29, spd: 31, spe: 37}","{0: ""Unaware""}",0.2,0.1,"""Blue""","[""Cosmoem""]","[""Undiscovered""]",,,,,,,,,,,"""N""",,,,,,"[""Restricted Legendary""]",,,,,,,,,,,"""LC"""
917,790,"""cosmoem""",Cosmovum,コスモウム (Cosmovum),7,0,1,0,Protostar Pokémon,1,Psychic,,0.1,999.9,1,Sturdy,,,400.0,43.0,29.0,131.0,29.0,131.0,37.0,45.0,0.0,140.0,Slow,1,Undiscovered,,,120.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,790,"[""Psychic""]",,"{hp: 43, atk: 29, def: 131, spa: 29, spd: 131, spe: 37}","{0: ""Sturdy""}",0.1,999.9,"""Blue""","[""Solgaleo"", ""Lunala""]","[""Undiscovered""]","""Cosmog""",43,,,,,,,,,"""N""",,,,,,"[""Restricted Legendary""]",,,,,,,,,,,"""NFE"""
